"Index","Company","TypeName","Inches","ScreenType","Pixels_hor","Pixels_ver","Touchscreen","Cpu_brand","Cpu_name","Cpu_speed","Ram","Memory_type","Primary_Memory","Secondary_Memory","Gpu_brand","Gpu_name","OpSys","Weight","Price"
465,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7820HQ ",2.9,8,"SSD",256,0,"Nvidia","Quadro M2200M","WindowsOS",2.67,111355.0
466,"Asus","Notebook",15.6,"N/A",1366,768,0,"Intel"," Pentium Quad Core N4200 ",1.1,4,"HDD",500,0,"Intel","HD Graphics 500","WindowsOS",2.0,16197.0
467,"Acer","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",500,0,"Nvidia","GeForce GTX 940MX","WindowsOS",2.2,24988.0
468,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"HDD",2048,0,"AMD","Radeon 530","WindowsOS",2.02,40440.0
469,"HP","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,12,"HDD",1024,0,"Nvidia","GeForce GTX 1060","WindowsOS",3.78,90523.0
470,"Lenovo","Ultrabook",14.0,"IPS Panel Quad HD+",2560,1440,0,"Intel"," Core i7 6600U ",2.6,12,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.4,98994.0
471,"HP","2 in 1 Convertible",13.3,"IPS Panel 4K Ultra HD",3840,2160,1,"Intel"," Core i7 8550U ",1.8,8,"SSD",512,0,"Intel","UHD Graphics 620","WindowsOS",1.29,106507.0
472,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"HDD",500,0,"AMD","FirePro W4190M ","WindowsOS",1.9,61485.0
473,"Google","Ultrabook",12.3,"N/A",2400,1600,1,"Intel"," Core i5 7Y57 ",1.2,8,"SSD",128,0,"Intel","HD Graphics 615","OtherOS",1.1,67932.0
474,"Dell","Ultrabook",13.3,"Full HD",1920,1080,1,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",1.42,98134.0
475,"Asus","Notebook",15.6,"IPS Panel 4K Ultra HD",3840,2160,0,"Intel"," Core i7 6700HQ ",2.6,12,"Hybrid",128,1024,"Intel","HD Graphics 530","WindowsOS",2.06,69211.0
476,"Dell","Notebook",14.0,"N/A",1366,768,0,"Intel"," Core i3 6100U ",2.3,8,"SSD",128,0,"Intel","HD Graphics 520","WindowsOS",1.79,39427.0
478,"Lenovo","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",180,0,"Intel","HD Graphics 620","WindowsOS",1.7,72674.0
480,"Toshiba","Notebook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.05,89084.0
481,"Dell","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"SSD",512,0,"Nvidia","GeForce 940MX","WindowsOS",2.16,67239.0
482,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 7100U ",2.4,4,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.18,31254.0
483,"HP","Notebook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,4,"SSD",128,0,"Intel","UHD Graphics 620","WindowsOS",1.49,38681.0
484,"Chuwi","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Atom x5-Z8350 ",1.4,4,"Flash Storage",64,0,"Intel","HD Graphics","WindowsOS",1.89,13261.0
485,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"SSD",128,0,"Intel","HD Graphics 520","WindowsOS",2.3,30103.0
486,"Lenovo","Notebook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",1.75,55891.0
487,"Dell","Workstation",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6820HQ ",2.7,16,"SSD",512,0,"Nvidia","Quadro M620","WindowsOS",2.17,124569.0
488,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"SSD",512,0,"Nvidia","GeForce GTX 1050","WindowsOS",2.06,101179.0
489,"Lenovo","Ultrabook",12.5,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,16,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.36,95797.0
490,"Asus","Ultrabook",12.5,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,16,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",0.91,103896.0
491,"Lenovo","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Nvidia","GeForce 940MX","WindowsOS",2.3,53919.0
492,"Toshiba","Ultrabook",13.3,"Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,32,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.05,149131.0
493,"Asus","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 1050","WindowsOS",1.99,71928.0
494,"Acer","Notebook",15.6,"N/A",1366,768,0,"AMD"," A10-Series 9620P ",2.5,8,"HDD",1024,0,"AMD","Radeon RX 540","WindowsOS",2.2,30849.0
495,"Asus","Gaming",17.3,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 6700HQ ",2.6,24,"Hybrid",256,1024,"Nvidia","GeForce GTX 965M","WindowsOS",4.33,67612.0
496,"Lenovo","Ultrabook",12.5,"IPS Panel",1366,768,0,"Intel"," Core i5 6200U ",2.3,8,"SSD",180,0,"Intel","HD Graphics 520","WindowsOS",1.3,58555.0
497,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",2.17,47893.0
498,"HP","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i7 7600U ",2.8,8,"SSD",1024,0,"Intel","HD Graphics 620","WindowsOS",1.48,93187.0
499,"Lenovo","Notebook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i3 7100U ",2.4,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.4,50563.0
500,"Lenovo","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",2.3,48538.0
501,"Asus","Netbook",11.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3350 ",1.1,4,"Flash Storage",64,0,"Intel","HD Graphics 500","WindowsOS",1.2,18115.0
502,"HP","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"AMD","Radeon 520","WindowsOS",1.91,32980.0
503,"Lenovo","2 in 1 Convertible",13.9,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",1.4,85195.0
504,"Lenovo","Notebook",14.0,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3350 ",1.1,4,"HDD",500,0,"Intel","HD Graphics 500","WindowsOS",2.1,15931.0
505,"Lenovo","Netbook",11.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3060 ",1.6,4,"SSD",16,0,"Intel","HD Graphics 400","OtherOS",1.25,14119.0
506,"Lenovo","Notebook",13.3,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.44,50563.0
507,"Asus","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"Hybrid",256,1024,"Intel","HD Graphics 620","WindowsOS",2.0,65215.0
508,"Acer","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,4,"HDD",1024,0,"Nvidia","GeForce MX150","WindowsOS",2.2,32661.0
509,"HP","Ultrabook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.34,70489.0
510,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"Hybrid",256,1024,"Nvidia","GeForce GTX 1060","N/A",2.4,61219.0
511,"Dell","Ultrabook",13.3,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i5 7200U ",2.5,8,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",1.29,47899.0
512,"Acer","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,4,"HDD",500,0,"Nvidia","GeForce 940MX","WindowsOS",2.2,34046.0
513,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.18,44542.0
514,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,16,"Hybrid",256,2048,"AMD","Radeon 530","WindowsOS",2.2,64961.0
515,"Xiaomi","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,16,"SSD",256,0,"Nvidia","GeForce MX150","N/A",1.95,74589.0
516,"Asus","Netbook",11.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3350 ",1.1,2,"Flash Storage",32,0,"Intel","HD Graphics 500","WindowsOS",1.1,13054.0
517,"HP","Notebook",15.6,"N/A",1366,768,1,"Intel"," Core i5 8250U ",1.6,4,"HDD",1024,0,"Intel","UHD Graphics 620","WindowsOS",2.04,27784.0
518,"Asus","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,24,"SSD",512,0,"Nvidia","GeForce GTX1080","WindowsOS",2.24,158135.0
519,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Nvidia","GeForce 930MX","WindowsOS",2.04,47366.0
520,"Asus","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX1050 Ti","WindowsOS",3.0,80133.0
521,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"Hybrid",256,1024,"Nvidia","GeForce GTX 1060","WindowsOS",3.2,74539.0
522,"HP","Ultrabook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.32,74539.0
523,"Dell","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i5 7300U ",2.6,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.64,68184.0
524,"HP","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"SSD",128,0,"Intel","HD Graphics 520","WindowsOS",1.63,36710.0
525,"Dell","Notebook",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"Hybrid",128,1024,"AMD","Radeon 530","LinuxOS",2.8,47366.0
526,"Lenovo","Notebook",24.0,"Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",2.02,71395.0
527,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,4,"HDD",1024,0,"Nvidia","GeForce 920MX","WindowsOS",2.2,42571.0
528,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,8,"HDD",2048,0,"Nvidia","GeForce 920MX ","N/A",2.2,24456.0
529,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",500,0,"AMD","Radeon R5 M430","WindowsOS",2.3,31169.0
530,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7440HQ ",2.8,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.9,73367.0
531,"Dell","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",128,1024,"Nvidia","GeForce GTX 1070","WindowsOS",4.42,160520.0
532,"Toshiba","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",2.0,45821.0
533,"Asus","Notebook",15.6,"IPS Panel 4K Ultra HD",3840,2160,0,"Intel"," Core i7 7500U ",2.7,8,"Hybrid",256,1024,"Nvidia","GeForce GTX 960M","WindowsOS",2.0,69211.0
534,"Mediacom","Notebook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Celeron Quad Core N3450 ",1.1,4,"SSD",32,0,"Intel","HD Graphics 500","WindowsOS",1.2,19660.0
535,"Asus","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.3,87859.0
536,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7600U ",2.8,8,"SSD",256,0,"Nvidia","GeForce 930MX","WindowsOS",1.93,72940.0
537,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"AMD","Radeon 530","WindowsOS",2.2,42486.0
538,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Pentium Quad Core N3710 ",1.6,4,"SSD",256,0,"Intel","HD Graphics 405","WindowsOS",1.86,21258.0
539,"HP","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,12,"HDD",1024,0,"Nvidia","GeForce GTX 1060","WindowsOS",2.62,95851.0
540,"Lenovo","Notebook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Nvidia","GeForce 940MX","WindowsOS",1.87,45768.0
541,"Dell","Ultrabook",13.3,"Quad HD+",3200,1800,1,"Intel"," Core i7 8550U ",1.8,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",1.2,74539.0
542,"Dell","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i3 6006U ",2.0,4,"SSD",128,0,"Intel","HD Graphics 520","WindowsOS",1.6,39207.0
543,"HP","Ultrabook",13.3,"IPS Panel Quad HD+",3200,1800,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.34,61006.0
544,"Acer","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"HDD",1024,0,"Nvidia","GeForce GTX 1050","LinuxOS",2.4,42517.0
545,"Asus","Notebook",15.6,"N/A",1366,768,0,"AMD"," E-Series 7110 ",1.8,4,"HDD",500,0,"AMD","Radeon R2 Graphics","WindowsOS",2.0,18595.0
546,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 7100U ",2.4,4,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",2.1,37589.0
547,"Lenovo","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",1.87,41825.0
548,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,4,"HDD",1024,0,"Intel","HD Graphics 520","N/A",2.15,24634.0
549,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",1.86,21152.0
550,"Lenovo","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.99,92121.0
551,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 6006U ",2.0,4,"SSD",128,0,"Intel","HD Graphics 520","WindowsOS",2.2,26587.0
552,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.9,59513.0
553,"Dell","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1070","WindowsOS",4.42,143803.0
554,"HP","Notebook",17.3,"N/A",1600,900,0,"Intel"," Core i3 6006U ",2.0,8,"HDD",1024,0,"Intel","HD Graphics 520","WindowsOS",2.65,28992.0
555,"HP","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"HDD",1024,0,"Nvidia","GeForce 930MX","WindowsOS",2.63,68198.0
556,"Asus","Notebook",15.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3350 ",1.1,4,"HDD",500,0,"Intel","HD Graphics 500","LinuxOS",2.0,11935.0
557,"Mediacom","Notebook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Atom x5-Z8350 ",1.4,4,"Flash Storage",32,0,"Intel","HD Graphics","WindowsOS",1.35,13586.0
558,"Lenovo","Notebook",17.3,"N/A",1600,900,0,"Intel"," Core i7 7500U ",2.7,6,"Hybrid",128,1024,"Nvidia","GeForce 940MX","WindowsOS",2.8,50563.0
559,"HP","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"AMD"," A10-Series A10-9620P ",2.5,6,"SSD",128,0,"AMD","Radeon 530","WindowsOS",1.91,30311.0
560,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"AMD","Radeon R5 M420","WindowsOS",2.18,32922.0
561,"Acer","2 in 1 Convertible",11.6,"IPS Panel Full HD",1920,1080,1,"Intel"," Celeron Dual Core N3350 ",2.0,4,"Flash Storage",32,0,"Intel","HD Graphics 500","WindowsOS",1.25,18595.0
562,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 7130U ",2.7,4,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",2.05,33566.0
563,"HP","Ultrabook",13.3,"IPS Panel Quad HD+",3200,1800,1,"Intel"," Core M 6Y75 ",1.2,16,"SSD",512,0,"Intel","HD Graphics 515","WindowsOS",1.16,104695.0
564,"Lenovo","Notebook",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"SSD",256,0,"Nvidia","Quadro M620M","WindowsOS",3.4,159787.0
565,"Asus","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 1050","WindowsOS",2.5,44702.0
566,"Dell","Ultrabook",13.3,"IPS Panel 4K Ultra HD",3840,2160,1,"Intel"," Core i5 8250U ",1.6,8,"SSD",128,0,"Intel","UHD Graphics 620","WindowsOS",1.21,85195.0
567,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7300U ",2.6,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",1.93,51096.0
569,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Pentium Quad Core N4200 ",1.1,4,"HDD",500,0,"Intel","HD Graphics 505","WindowsOS",2.2,18328.0
570,"Lenovo","Notebook",14.0,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",2.02,52747.0
571,"HP","Workstation",17.3,"N/A",1600,900,0,"Intel"," Core i5 7440HQ ",2.8,8,"HDD",500,0,"Nvidia","Quadro M1200","WindowsOS",3.14,99154.0
572,"HP","Notebook",14.0,"N/A",1366,768,0,"Intel"," Pentium Quad Core N3710 ",1.6,8,"HDD",2048,0,"Intel","HD Graphics 405","WindowsOS",1.94,20726.0
573,"HP","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"AMD"," A9-Series A9-9420 ",3.0,6,"SSD",256,0,"AMD","Radeon 530","WindowsOS",1.95,34579.0
574,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",2.3,44222.0
575,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",2.05,36497.0
576,"Mediacom","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Atom x5-Z8350 ",1.4,4,"SSD",32,0,"Intel","HD Graphics","WindowsOS",1.4,13267.0
577,"Toshiba","Ultrabook",14.0,"Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,16,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.24,99367.0
578,"Lenovo","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6820HK ",2.7,32,"Hybrid",256,1024,"Nvidia","GeForce GTX 1070","WindowsOS",4.6,141885.0
579,"MSI","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7820HK ",2.9,16,"Hybrid",512,1024,"Nvidia","GeForce GTX 1070","WindowsOS",4.14,145401.0
580,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"AMD","Radeon R5 M430","LinuxOS",2.2,39907.0
581,"Mediacom","Notebook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Celeron Quad Core N3450 ",1.1,4,"SSD",32,0,"Intel","HD Graphics 500","WindowsOS",1.45,20726.0
582,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7300U ",2.6,8,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",1.9,53734.0
583,"HP","Notebook",13.3,"Full HD",1920,1080,0,"Intel"," Core i3 7100U ",2.4,4,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",1.49,38308.0
584,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7600U ",2.8,16,"SSD",256,0,"Nvidia","GeForce 930MX","WindowsOS",1.93,81912.0
585,"Dell","Netbook",11.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3060 ",1.6,4,"Flash Storage",16,0,"Intel","HD Graphics 400","OtherOS",1.26,15718.0
586,"MSI","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 6820HK ",2.7,16,"Hybrid",128,1024,"Nvidia","GeForce GTX 980M","WindowsOS",4.5,125155.0
587,"HP","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1050","WindowsOS",3.78,79813.0
588,"Lenovo","Ultrabook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6600U ",2.6,12,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",8.4,89137.0
589,"Lenovo","Notebook",15.6,"N/A",1366,768,1,"Intel"," Core i7 8550U ",1.8,12,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.2,32448.0
590,"Asus","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.73,94306.0
591,"Asus","2 in 1 Convertible",15.6,"N/A",1366,768,1,"Intel"," Core i5 7200U ",2.5,8,"HDD",1024,0,"Intel","HD Graphics 520","WindowsOS",2.2,39374.0
592,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"AMD"," A12-Series 9720P ",3.6,12,"SSD",512,0,"AMD","Radeon 530","WindowsOS",2.2,50563.0
593,"Dell","2 in 1 Convertible",31.6,"N/A",1366,768,1,"Intel"," Core M 7Y30 ",1.0,4,"SSD",128,0,"Intel","HD Graphics 615","WindowsOS",1.39,32128.0
594,"Samsung","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",128,1024,"Nvidia","GeForce GTX 1050","WindowsOS",2.5,90523.0
595,"Lenovo","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",500,0,"Intel","HD Graphics 520","N/A",2.8,28185.0
596,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6100U ",2.3,8,"HDD",1024,0,"Intel","HD Graphics 520","WindowsOS",2.29,24456.0
597,"Lenovo","2 in 1 Convertible",13.3,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,8,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.37,107892.0
598,"Lenovo","Notebook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"SSD",256,0,"Intel","HD Graphics 630","WindowsOS",1.7,78535.0
599,"Dell","2 in 1 Convertible",12.5,"Full HD",1920,1080,1,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.34,88978.0
600,"Dell","Workstation",15.6,"Full HD",1920,1080,1,"Intel"," Core i7 7700HQ ",2.8,8,"SSD",256,0,"Nvidia","Quadro M620","WindowsOS",2.06,93933.0
601,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.84,64948.0
602,"HP","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 7100U ",2.4,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",2.1,35617.0
603,"Acer","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Celeron Quad Core N3450 ",1.1,4,"Flash Storage",32,0,"Intel","HD Graphics 500","WindowsOS",1.6,17529.0
604,"MSI","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 6820HK ",2.7,16,"Hybrid",128,1024,"Nvidia","GeForce GTX 970M","WindowsOS",4.14,117163.0
605,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"AMD","Radeon R5 M420","LinuxOS",2.18,24775.0
606,"MSI","Gaming",15.6,"4K Ultra HD",3840,2160,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,2048,"Nvidia","GeForce GTX 1060","WindowsOS",1.8,122491.0
607,"Toshiba","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6500U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",2.2,74539.0
608,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,6,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.4,30050.0
609,"Lenovo","2 in 1 Convertible",15.6,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 7700HQ ",2.8,8,"SSD",256,0,"Intel","HD Graphics 630","WindowsOS",2.0,69211.0
610,"Acer","Notebook",14.0,"N/A",1366,768,0,"Intel"," Pentium Quad Core N3710 ",1.6,4,"Flash Storage",128,0,"Intel","HD Graphics 405","WindowsOS",1.6,18595.0
